geneNames	GEO111089891	GEO111200291	GEO111200292	GEO111200293	GEO111200294	GEO111200295	GEO111200296	GEO111200297	GEO111200298	GEO111200299	GEO111200300	GEO111200301	GEO111200302	GEO111200303	GEO111200304	GEO111200305	GEO111200306	GEO111200307	GEO111200308	GEO111200309	GEO111200310	GEO111200311	GEO111200312	GEO111200313	GEO111200314	GEO111200315	GEO111200316	GEO111251551	GEO111251552	GEO111251553	GEO111251554	GEO111251555	GEO111251556	GEO111251557	GEO111251558	GEO111251559	GEO111251560	GEO11350411	GEO11350412	GEO11350413	GEO11350414	GEO11350415	GEO11350416	GEO11350417	GEO11350418	GEO11350419	GEO11350420	GEO11350421	GEO11350422	GEO11350423	GEO11350424	GEO11350425
SERPINB9	5.670317696	5.092359111	7.94885342	8.248387328	8.088191403	7.963570266	8.059981321	8.300251233	8.452384274	8.314798018	8.049057911	8.180388868	7.604122796	8.166592917	8.058695384	7.613004646	7.744273911	7.790590901	7.797724482	7.679845519	7.841459486	8.066203864	8.267820875	7.666035109	7.63401751	8.367868073	7.562347857	8.489978731	6.108948418	6.082429903	6.700007685	6.491499506	6.807146441	5.562206451	6.493020144	6.875498603	6.049784131	6.061313287	7.456889005	5.701533565	6.170655236	5.87948949	5.598108275	6.42211864	5.550913599	8.419802255	6.380935473	6.379345404	6.049486942	6.593789837	5.317396244	5.666793909
FOXC1	5.911408283	5.570119368	5.026252844	4.605851761	4.981559422	5.37332369	4.893869726	4.894722406	5.145177625	5.307743868	5.065638132	4.954305843	5.174871939	4.9082334	5.045304532	5.133284081	5.00232688	5.411097592	5.418720842	5.325379473	5.098952908	4.808635434	5.313174875	5.312404145	5.269627269	4.944745394	5.198680565	5.158307659	5.539864233	5.754593552	5.710390901	7.353032224	6.809919943	7.095732708	6.04297103	6.701368035	9.045346458	8.958836086	6.329583862	6.121326658	7.227659683	5.974722162	6.17267346	7.014975558	5.81317207	6.131784564	6.096271992	5.994836447	5.825943001	5.990579755	6.039661084	5.853204543
OGT	7.247776537	7.238146143	8.9356192	8.809190435	8.744950653	8.503664235	8.280158558	8.46809932	8.768526468	8.629507115	8.998195513	8.993579348	8.668899754	8.81865601	8.668983866	8.275926011	8.940272012	8.948506716	9.104319632	9.090068179	9.129014726	8.261234537	8.808062273	8.555622554	8.27786904	8.419234099	8.973970916	8.887768664	8.058788631	8.103956762	8.328820365	8.729941697	7.6595211	8.087091491	8.223781455	7.494864026	8.120473321	7.822668554	7.197189404	6.595771197	6.783176748	6.782128303	6.662770294	7.024470925	6.60257794	6.851924776	6.804991995	6.795618412	6.897719802	6.864544178	6.959887502	6.398591807
CSRP2	8.458279351	9.598387515	5.154779245	4.879148668	4.963372325	5.241851254	5.041007094	4.879358762	5.264464814	4.85102473	5.006584493	4.674922906	4.870536258	4.737434479	5.027040464	5.36778607	5.150372331	5.171217839	5.153528803	5.217468454	5.079649687	5.014806241	5.212857652	5.361808663	5.310689678	4.732728187	5.12735552	4.704366785	8.501256458	7.882039451	7.166963118	5.490230397	8.463523987	7.324372332	7.192326796	7.465294761	6.783482151	6.872714749	7.85545883	7.173016782	7.345643766	6.942079735	7.067124844	8.57327049	6.69256805	7.71686222	6.819237175	7.144239453	6.878727255	7.649392093	7.284056912	7.315262878
IKZF3	4.109885542	4.294437307	7.450689303	7.734591616	7.644230638	6.674905765	7.145226635	7.482216799	7.31011404	7.222307686	6.667015369	7.080257587	6.495083618	6.929168431	7.468602156	6.908331825	7.367837519	6.619007803	7.027657449	6.802217457	7.03456522	6.935561227	7.269846625	6.73359521	6.933800486	7.108920594	7.242428168	6.750401139	5.573124993	5.718050533	6.538762353	4.65489702	5.793205751	4.724147954	5.3305102	5.079318528	5.590939687	5.259763698	5.640896621	5.42421956	5.329766553	5.432991264	5.491702437	5.182337808	5.83179753	5.61395783	5.82145623	5.429112916	6.088106497	5.537037968	5.373744095	5.320655493
STK39	7.536153745	8.160930122	7.987503145	8.041829349	8.07975004	7.659078588	7.791125738	7.776370942	7.569230053	7.319805403	8.04139047	7.861284594	8.124561967	7.906283088	8.376722313	7.230326449	7.387426314	6.780968058	7.341448433	7.43153811	6.969536324	7.629842494	7.357160511	6.54084692	7.008321578	7.74842484	7.552163461	7.055828762	9.372667204	9.806774892	8.750391418	9.728569435	8.299172797	9.739922163	9.292789703	9.514734771	10.0071649	8.234365083	8.088011965	8.484542488	8.046802413	8.313972258	8.490548155	8.268895395	8.060977715	8.214178499	8.338743474	9.201862829	8.364730491	8.431334867	9.477516299	8.719179831
DNMT1	8.725400378	8.575499534	9.59375029	9.393773337	9.357210539	9.300197138	9.300605784	9.449817925	9.380814467	9.608391955	9.383499195	9.416551422	9.178213356	9.298928406	9.359412572	9.258533025	9.226091555	9.398360133	9.209699592	9.07193074	9.172114289	9.209054633	9.343442805	9.238712892	9.33454107	9.13073389	9.020173698	9.157062486	8.766045242	8.0222037	9.068154256	9.963217278	8.146071691	8.605233104	8.274715276	8.272677375	9.331284145	8.171897626	9.065917576	6.767293945	8.093739245	6.983580898	7.785602979	8.048245522	6.310694873	8.297353566	7.497299684	8.318899561	7.324793407	8.104274246	7.553232554	6.53802119
PLOD2	8.997728925	10.13927894	4.703028104	4.263590145	4.762741586	5.462267801	5.215427924	4.413126262	4.527282093	4.226584552	4.134903234	3.830517927	5.117906503	3.734219633	4.337977805	4.053526766	4.105783553	4.00125982	4.101923126	4.209809484	3.811869259	4.451126965	3.99699976	4.213500608	4.121574526	4.829625361	5.07064908	4.457604995	7.211740138	8.448242394	8.57779259	5.915750008	8.112661427	6.231023951	7.701495806	8.854127187	8.035202528	6.9530861	6.359820811	6.789906665	8.197001284	6.587667085	6.175304606	8.617958082	6.822032552	7.372754756	6.3119274	5.730640265	6.815554368	7.614425325	6.579857819	7.872322711
INSM1	3.993162714	3.765737956	3.679567709	3.940311823	3.634584081	3.822690459	3.933336628	3.932338793	4.204792504	3.895182658	3.677339495	3.937049761	4.14541217	4.114076963	3.61679212	4.123482242	3.86165551	3.925750128	4.248078037	3.925223704	4.005244982	4.277751347	3.934932614	3.984219675	3.919074596	4.053009218	3.627838831	3.906363328	6.8651239	6.424001991	4.377326675	3.772414944	5.657291441	3.832450777	5.784227121	5.174155091	4.429345883	5.037627603	4.41100459	5.970715377	4.143131551	5.318514925	5.189890395	4.342375963	5.723951814	4.251980986	5.618361445	4.848187848	6.092436377	5.40282411	5.610559526	5.72204767
PCDH7	6.290108079	6.259638862	3.925815262	3.983407039	3.864901366	3.884415414	3.786356826	3.951260556	3.77875853	3.79528674	3.891488254	3.938008658	3.9616436	3.825596796	3.983850405	3.986716144	3.991204788	3.986942892	3.935344653	3.971497303	4.079480254	4.10448716	4.102331819	4.220412538	4.16265248	4.040700843	3.88569036	3.94367292	5.353495207	4.879788332	5.149251146	5.761366	6.143959665	4.485809111	4.732682461	5.04260716	5.834126892	5.628872645	4.832725974	5.073938926	5.485939511	5.52553694	4.796271864	6.156667285	5.51065625	6.146421032	5.621255354	4.645167054	5.571066519	5.361218651	5.02542653	5.331332917
PSD3	8.115234484	8.292170612	4.970248672	4.937733056	5.171228217	5.003149504	4.982544587	5.079967938	4.988209207	5.144535209	4.43390842	4.339714591	4.863364556	4.870852317	4.648111693	4.682284933	4.737784482	4.865866405	4.770341966	4.861561004	4.841020451	4.837000992	4.742112902	4.717005115	4.753662617	4.761474037	4.992768249	5.196502973	7.956669778	7.692858061	7.066476201	6.674068879	7.317033675	5.604892708	7.700882536	6.356491153	5.871340435	6.362501505	6.249626447	6.238500118	6.315526549	6.972863055	6.081882582	7.045202815	6.537007229	6.34080435	7.027711962	6.183668695	6.573706401	6.563652234	6.162056622	7.140831956
BZW2	9.649706137	9.54293238	8.828946622	9.024435825	9.311919464	8.780449064	8.788425982	9.119134454	9.089610997	9.20042088	8.573492079	8.557964044	8.561654355	8.55719593	8.408332531	9.053807381	8.663652728	8.603609469	8.416279773	8.758390597	8.774627671	9.107954644	8.69433381	9.007751314	8.890436992	9.193332961	9.146056432	9.113674329	10.60184753	9.929292322	11.09506525	11.48285224	9.673465821	11.45946854	10.66727823	10.19633137	11.19569353	9.94649517	9.721100349	8.843704727	9.764808108	9.336205355	9.322570359	9.399981077	9.356261418	9.702395764	9.263329371	9.836625393	9.070230733	10.1173752	9.624307446	9.696338186
ALDH1A3	8.998778207	9.711412661	4.7859979	4.255950985	4.374089193	4.315144665	3.872358788	3.762122095	4.352874236	4.276340093	4.711116287	4.699250857	4.494282798	4.464948648	4.303182414	4.717826695	4.405434595	4.322845657	4.30598245	4.701063263	4.325283102	4.089588343	4.713739945	4.371886481	4.953060633	4.48040943	4.79914182	4.606431775	7.03046992	6.83714999	7.056577625	8.169932964	8.978193888	5.697298182	7.575698395	6.685148472	6.48735376	6.767046268	6.794791634	6.145091041	8.087569243	6.757569496	6.559612897	8.678503101	6.332384415	8.317180605	6.824939308	6.570963046	7.370982534	9.125981115	6.677442715	6.2387136
OTC	3.795090943	4.036878459	4.155596392	3.843965863	4.103354581	3.868795819	4.216663386	3.737568846	4.180255377	4.083859603	4.28260771	4.311201529	4.328697045	4.247936937	4.125512005	4.221896056	4.281681463	4.477609874	4.316182491	4.55131776	4.040124619	4.144858172	4.543009326	4.434703226	4.306289623	3.726514543	4.198920388	4.011507284	6.434483872	8.649828875	3.653583933	6.24255316	4.671078126	5.617326444	7.364826478	4.82530745	5.801038315	4.948020779	4.825142504	7.838410791	4.765848728	5.508521353	6.496482432	5.016258279	5.688025997	4.80843407	6.333893298	7.212902433	7.33260647	4.832557732	6.165205983	5.467328712
GGH	7.829337406	8.228342144	5.371171146	5.66848105	5.465924162	4.882492333	6.234220607	5.355705803	5.278863529	5.116774221	5.252650987	5.477752462	5.584988025	5.882733264	5.359850065	5.577541511	5.692452032	5.362078491	5.251948985	5.570484521	5.486109936	5.465104291	5.183578589	5.055437551	5.555397996	5.534141327	7.85802952	4.720031138	7.754214171	7.168091288	7.751515162	10.14383806	7.041567315	8.551610977	8.907367329	8.941691673	5.459277882	6.250906178	8.636214829	5.897658734	8.175962568	6.882634574	8.304272521	7.535542542	5.653971445	8.738202754	6.839594168	9.090757975	6.353230653	7.857725986	8.333627411	6.211435325
SNX10	5.192748887	5.19270698	10.00932685	10.01900755	10.14488899	9.661518324	10.08917246	9.87090957	10.15867551	10.17702913	10.06742536	9.242639683	10.27129205	9.670756127	9.529334524	10.24586369	9.63160738	10.13702844	9.767888151	9.788088885	9.728449521	10.39575634	10.14622369	10.34584239	10.2257428	10.32171099	9.450250502	10.07592738	6.753669415	7.277526888	9.34698672	7.558654185	7.18856997	6.099024246	7.232086551	7.933047716	7.314858396	7.299894467	8.532941836	5.322810048	8.364543022	5.191299411	6.296362765	7.745728561	5.33997029	8.980279099	6.360960504	7.533871976	6.305057188	8.03292064	7.366560298	5.407438377
ARHGDIB	5.585538688	5.511550026	10.00108271	9.916784639	10.06605206	9.744875446	10.01189619	9.913963887	10.00326608	9.717486037	10.52579584	10.49889306	10.63787693	10.44126684	10.52084774	10.13650454	10.55269139	10.54885682	10.45628659	10.45041519	10.6438291	10.05588993	10.06928788	10.11368354	10.1890314	9.952336543	9.901206865	9.829123092	7.66843141	7.640381328	7.932761269	7.13781276	7.734802445	7.287848093	7.439504126	7.042738478	7.597641286	7.390982301	8.276080663	7.390705768	8.365079489	7.788061049	8.272865666	8.437838506	7.870871392	8.25093467	8.617774062	8.101682038	8.372851484	9.182997407	7.675783616	7.767882439
EVI2B	4.161555613	5.007396718	11.08583497	11.37754879	11.56101513	10.80326386	11.08714872	11.0545948	11.06103852	10.95814905	11.16327095	10.83311504	11.29918513	10.87022939	10.96226907	11.11158489	10.94365059	10.98890147	10.85938743	11.06543793	10.86860402	11.34156253	10.96544228	11.24992331	10.97056435	11.73747297	11.31224137	11.38856687	8.439938822	8.989550009	8.300570728	4.790443187	7.312200596	5.618439555	7.839393726	5.99415537	6.954722633	5.765438662	8.286683781	6.729949031	7.420903268	7.515938313	6.851647749	8.068328559	6.807383371	8.589769749	9.003491269	7.605875765	8.707132799	8.665318242	7.096534246	7.102119325
CISD1	8.752090333	8.987200932	7.114958648	7.311303008	7.414654695	7.902446743	7.544494659	7.680801571	7.068610423	7.53383219	7.472700757	7.087431326	7.08642644	7.466487215	7.714687418	7.070862254	7.450045113	6.755520114	6.751459415	7.036539176	6.811823665	7.450917298	6.456778675	6.676946993	7.194740499	7.368931334	7.866416913	7.155745938	8.860648735	9.588974491	8.119655747	9.523661298	8.558526788	10.29650547	9.325360542	9.09070019	9.269564283	7.525394681	8.604051759	8.251625917	8.406611077	8.060043041	8.472783886	8.450704461	7.405372145	8.836307311	7.889131773	9.290695807	7.813171674	8.762396697	8.1595246	7.741945705
RAD51AP1	5.278444089	4.751880861	5.728826787	5.634411796	5.396560725	5.803603852	5.604390414	5.420436084	4.766986193	5.200269161	5.559651274	5.545462076	5.609713345	5.31237601	5.07476284	5.348485017	5.210073401	5.136413517	4.928630667	4.968693112	5.159843774	5.630839939	5.151991261	5.04180248	5.477365656	5.049553743	5.922463446	4.645010033	7.42285095	7.059757305	7.43043562	9.042716035	6.335417293	7.8948188	7.714437112	8.238793995	8.01595635	7.334285228	8.323096813	5.429976593	7.01064211	5.412686737	7.177056103	6.477848353	5.718278881	7.165174375	5.598924129	7.134115203	5.439701079	6.591160918	7.471876291	4.386679277
MFSD1	10.53435055	10.72621209	10.57103065	10.65069971	10.67042242	10.8493804	10.83885711	10.55106646	10.93560486	10.49418322	10.48284768	10.11734737	10.75042667	10.34742632	10.18246444	10.28843366	10.10648526	10.39955165	10.03056912	10.52843554	9.904008909	10.39642943	10.21005344	10.46146948	10.29572931	11.32529032	10.74942116	11.07122082	10.02639111	10.14324077	9.724511101	9.81288177	9.279892792	11.61359305	9.989645482	8.898042099	10.00944713	8.407833507	9.043863582	8.337335198	9.196434134	8.638803327	8.523519526	8.798132796	8.031578992	8.843209974	8.534530785	9.52722699	8.374844049	9.1709308	8.49589461	8.767818761
TSPAN12	8.260982209	7.940785687	4.576346392	4.571753209	4.47230778	4.53528158	4.481847736	4.36991959	4.366685269	4.593167249	4.254641896	4.308349424	4.38527813	4.214830561	4.274746762	4.524576751	4.406223864	4.580641617	4.387478251	4.437447616	4.475338107	4.647503186	4.736321974	4.338308392	4.621288253	4.299257769	4.5706742	4.480611448	6.591431021	6.780935511	5.782605269	5.045256466	5.92273168	6.90477724	7.811175796	5.73335116	6.804864211	6.383528735	5.471509536	6.663240258	6.394464541	6.789399672	6.610473032	6.379802843	6.345435386	5.688510106	6.330822371	7.364233717	6.876197773	6.018801702	6.60439111	7.185321718
PSAT1	7.679254984	8.670258979	5.465732579	5.50662657	5.850782384	5.416432785	5.836263723	5.531615329	5.271148399	5.341356826	5.713312155	5.883155166	5.703555841	6.044551656	6.342770712	5.291217432	5.136964923	5.165119036	5.123299602	5.100128033	4.937895463	5.326083438	5.308493992	5.069240483	5.170842051	5.607649979	7.041455816	5.386970383	6.397709449	6.559750454	6.473323927	7.755282648	6.02999049	6.827866493	6.702511575	6.905985567	7.895843944	6.399501793	8.972789107	6.164207493	7.660013332	7.39922548	7.899966653	6.569442431	7.875802319	8.249020009	7.450264477	7.450078002	6.532335801	6.77314765	6.836950982	7.330016965
PELI2	8.626614348	8.444083716	7.996366914	8.156068735	7.967361238	8.101263766	8.291229915	8.000675078	8.578658641	8.177504124	8.330852333	7.942009809	8.326296679	8.07328328	7.535847741	8.208104438	7.984477168	8.318935898	8.347410516	8.481777575	8.225511812	8.25136255	8.224773264	8.474542331	8.180207737	8.906904687	7.870591784	8.655137366	8.441641618	7.663146959	7.101970101	8.174535549	6.998715569	4.885532499	8.055847408	7.092832923	7.231609031	5.749475806	7.273305204	6.136547226	5.928094497	7.770058039	6.448232334	6.440546041	7.389398019	6.487426262	7.662170745	5.73945176	7.316444018	6.657581491	7.013999417	7.730013317
IL18R1	4.514684251	5.00756284	7.670819453	7.360342857	7.366919947	6.301147365	7.384983216	7.425019505	7.246738842	7.050212819	7.523162614	6.909786337	5.944447211	6.580667927	7.049712412	7.187551484	7.392400999	6.769099589	7.027654383	6.837784216	7.082312584	7.097936674	6.936588489	6.343982256	7.155045845	6.343963569	6.360648406	6.389149199	6.688318261	6.74507125	5.963120454	5.096204059	5.807142186	4.471149281	6.448329264	6.223113204	5.093359452	4.765362452	6.132808831	5.626574196	5.089387217	5.324413677	5.618026267	5.331629418	5.448778323	5.324837214	6.226337301	5.18022783	5.621225226	5.572309119	5.488972388	5.348388071
CSF1R	5.941894088	6.230180275	9.019348573	7.836513733	8.586239779	8.739312408	8.940245681	8.431273953	8.123554609	8.708491897	9.718345544	9.886846173	10.33456002	9.272854417	9.6319494	7.990009481	10.00283308	9.71438359	9.752565549	9.704210718	9.311334631	8.124278669	8.487138054	8.671692658	8.127331598	8.73949194	8.656830922	8.537774413	6.45448924	6.7978677	7.138670316	5.448243016	7.261364033	5.967456983	6.254723937	6.399478668	6.746557446	6.423245651	7.144580367	6.372654548	7.372726311	7.534759057	6.424813258	8.566637747	7.629350186	7.347576775	7.736591289	7.414208895	7.515084802	8.409149946	6.578026591	7.49904771
CCR7	4.145419512	4.20959817	7.53171814	8.333344801	8.862965131	9.180286044	7.961824864	8.39925305	8.773896164	9.134581753	8.097139667	9.258092774	7.009360875	9.99458841	8.556173312	8.268843827	9.628607678	8.529381498	8.786729104	7.581593127	9.034831012	7.968894564	7.886165893	8.241550412	8.293627202	8.41448988	7.627898943	8.574737175	5.599826674	5.48235756	6.397593814	3.679297804	6.874132822	4.919154275	4.871444917	5.057841165	5.502904501	4.323127374	6.252848672	6.269150147	6.053914716	6.162554419	6.195315283	6.448598024	6.08160444	5.836675038	6.981685137	6.115440765	7.090889167	7.575517797	5.987145515	6.378059213
TRAPPC10	5.70136791	5.51941904	8.315125242	8.384242704	8.053523182	8.00853738	7.904761309	8.206671678	8.240947439	8.132645866	7.40599432	7.465804112	7.085731478	7.212414867	7.210086495	7.982372071	7.594528105	7.784955993	7.568434824	7.62164033	7.721395776	7.833084403	8.095428393	8.02021532	7.928902193	8.032717108	7.706350749	8.442834324	7.090739555	7.189538614	7.114010983	6.726211739	6.58360252	6.721000088	6.408509077	6.983384824	7.1108173	6.379983918	5.951918086	6.10024299	5.726418908	6.066406735	5.929134197	6.184867446	5.986788536	5.84394893	6.255695482	5.940652306	6.276285017	6.114993765	6.013488327	5.868347361
TNFSF12-TNFSF13	5.85440961	5.929529145	8.995707255	8.654486749	8.223881727	9.316457365	9.154053178	8.464754741	8.961511956	8.605540749	9.294156869	8.921281152	9.704031094	9.186536771	8.670466172	8.932777999	8.695677303	9.478655102	9.386008113	9.604533194	8.994268403	8.866080883	8.792383168	9.159249958	9.071169008	9.418809555	8.559078582	8.911061904	7.632774586	7.402821331	7.008094778	6.411884764	6.536947375	7.909155086	7.259266742	7.051003181	8.502147873	6.64074339	6.514114262	7.875222656	6.739829498	7.734266213	7.925181951	6.834360645	7.349107032	6.719359201	7.383714987	7.936460631	7.556931763	7.741092636	7.344144092	6.940269223
LAMC1	10.63503044	10.61238374	5.27944792	5.46667243	5.675615007	5.783757932	5.516983937	5.987543696	5.733697633	5.45884336	5.991108303	5.666879592	5.454178609	6.305740589	5.647236267	5.882623321	6.243675126	5.602354034	5.517281637	6.066746772	5.944712766	6.099835348	5.841825928	6.14635251	6.031229311	5.900097576	6.243871717	5.73171477	8.061100507	8.188049824	8.342712963	9.193311862	9.019878737	8.593013213	7.929567854	8.927412536	8.114378944	7.83998821	7.968256885	7.491453286	8.732121785	7.665869251	7.662471881	9.057012169	7.86840561	8.150864126	8.018697892	8.005285024	7.833528806	8.790406125	8.043684053	7.715565795
SLC31A2	7.665668146	7.381135114	8.503263155	8.52989422	8.483039499	9.120328886	9.048689915	8.631579484	8.960144098	9.21979662	8.840715953	8.592836368	9.635466109	8.894325116	8.363483243	7.793444398	7.466415747	8.268825633	8.031619269	7.669767602	7.414992652	8.534417603	8.433301793	8.069564361	7.887333555	9.002924379	8.621695399	8.605951762	7.387621638	8.402380267	7.600582043	6.102596048	6.543440367	6.358970338	6.75915317	6.90123994	6.279596683	5.837994677	7.273605352	7.377083401	8.37213257	7.309424869	7.212566414	7.441611361	7.147332691	7.334028403	7.193600417	7.553011756	6.725733157	7.580893433	6.789809578	7.658413814
