ID_REF	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
10338319	7.32581	7.048024	7.206239	7.659364	7.288146	7.82816	7.569176	6.939011
10338320	8.115483	8.156432	8.381973	8.501677	8.465485	8.34578	8.471589	8.699208
10338321	7.081856	7.26967	7.050762	6.697192	7.524748	6.810014	7.094191	6.702374
10338322	9.467753	9.332086	9.258828	8.383483	9.329456	9.658918	9.745966	9.705429
10338323	5.382291	5.81164	5.637672	5.52214	5.440152	5.543513	5.852672	5.562188
10338324	7.203348	7.735263	7.542715	7.06685	7.360616	7.533205	7.591953	7.046509
10338325	8.687081	8.788836	8.561604	8.87775	8.84302	8.475594	9.131016	9.168413
10338326	9.328559	8.804725	8.570569	8.606631	8.938482	9.036624	9.115592	9.200577
10338327	9.234141	9.264959	9.453546	9.82587	9.447601	9.329494	9.446865	9.593289
10338328	4.251923	4.116154	4.126101	4.42344	4.393756	4.308084	4.154957	4.512026
10338329	7.302809	7.404043	6.831013	6.193031	7.447373	7.450097	7.545671	7.161051
10338330	7.270596	7.45171	7.557049	6.511291	7.549316	7.283438	7.496065	7.332749
10338331	7.969903	8.264304	7.95158	7.830963	7.72701	7.801276	7.555342	8.151089
10338332	6.105469	6.222625	6.745599	6.132201	6.444376	7.244316	6.453164	6.939255
10338333	5.722441	5.741051	5.630796	5.792922	5.52064	5.787266	6.021563	5.618643
10338334	8.859768	8.870155	8.328034	8.419074	8.53857	8.020964	8.353531	8.115445
10338335	4.73211	5.308	5.39544	4.888443	5.226276	5.215549	5.379174	5.161922
10338336	5.420134	6.326913	5.867235	5.330121	5.747626	5.471096	5.412003	5.149597
10338337	5.262877	4.863885	4.688792	5.250318	5.03893	4.599078	4.687071	4.630027
10338338	5.525311	6.6686	6.670012	5.397182	6.409172	6.194391	5.794523	5.755322
10338339	10.48905	10.06267	10.38001	10.43211	10.6454	10.52793	10.44407	10.69661
10338340	6.897924	7.07998	7.52912	7.417816	7.326612	7.604686	7.440988	7.389801
10338341	6.689108	6.466781	6.276736	6.203116	6.188165	6.32684	6.094385	6.897486
10338342	4.426474	4.29515	4.345323	4.234114	4.407531	4.402546	4.46664	4.281208
10338343	4.446941	4.601872	4.601892	4.229747	4.397129	4.748885	4.46488	4.390437
10338344	11.02525	11.00321	10.91768	10.86815	10.94547	10.73768	10.58859	10.88761
10338345	6.809362	7.055548	7.180268	6.998	7.574902	7.597162	7.857131	6.455338
10338346	9.268139	9.13796	8.67282	8.2079	8.733871	9.239063	9.255618	9.37124
10338347	9.91045	10.00963	10.28963	10.30359	10.2669	10.11723	10.16765	9.947872
10338348	8.19669	8.620638	8.389759	8.703151	8.010126	8.365724	7.623247	8.122999
10338349	6.829029	7.658197	7.728787	7.04679	7.724226	7.79216	6.811258	7.153722
10338350	8.907554	8.906714	9.031712	8.906116	9.023757	8.819767	9.382536	8.73262
10338351	6.032009	6.899323	6.222676	6.100749	6.011045	6.403658	6.177413	5.916526
10338352	5.676421	5.447688	5.520226	5.298327	5.431062	5.205428	5.546515	5.51931
10338353	9.192056	9.418532	9.437104	9.496355	9.800836	9.558404	10.05472	9.693884
10338354	10.24251	10.37583	10.01566	9.834618	9.888144	9.938902	9.797631	9.840542
10338355	8.264253	8.909772	8.655833	7.348015	7.885452	8.144452	8.105042	7.873967
10338356	8.686749	8.488334	8.087929	8.333405	8.258926	8.578915	8.764185	8.425781
10338357	5.310053	4.88261	5.561231	5.039206	5.039363	4.775089	4.976092	5.325511
10338358	7.374996	7.273167	7.15397	7.103783	6.6714	7.085819	7.113357	6.870202
10338359	4.924349	5.10253	5.00903	5.136168	5.252429	5.204712	5.713885	5.159882
10338360	7.509538	7.080945	7.94236	5.575428	7.03645	7.476396	6.997116	7.630951
10338361	9.943062	10.09594	10.78463	10.64697	10.6422	10.4701	10.37654	10.31519
10338362	5.777493	5.549006	4.953728	5.371628	5.522769	5.578208	5.294308	5.963647
10338363	8.448692	8.576043	8.780745	7.999539	8.433243	8.540743	8.324237	8.640824
10338364	5.804776	5.723109	5.730113	5.500892	5.435874	5.669488	5.784861	5.817696
10338365	5.959417	5.312045	5.692058	4.841693	5.627636	5.37226	4.339467	4.725696
10338366	9.268247	9.505965	9.450586	8.990533	9.336164	9.498199	9.371539	8.860572
10338367	6.549486	6.564461	6.338648	6.028884	6.531946	5.834002	6.355	6.302063
10338368	5.250117	5.787744	5.621377	6.264787	5.622034	5.36084	5.804368	5.798552
10338369	5.845752	6.200841	6.021235	5.66165	5.831214	6.411767	6.343144	6.141094
10338370	5.967685	6.127536	6.233957	5.677831	5.852052	6.093456	5.949685	5.987912
10338371	9.2665	9.357504	9.139992	9.193392	9.3153	8.448903	8.6269	9.007184
10338372	7.593706	7.512762	7.736129	8.033014	7.894775	8.10153	7.485104	7.8374
10338373	9.980967	9.104976	9.549365	9.542757	9.480102	9.102994	9.434699	9.841181
10338374	8.234338	8.293196	8.203977	8.69523	8.007854	8.030005	7.542252	8.02553
10338375	5.593943	5.711045	5.270163	5.215491	5.285673	5.412616	5.170884	5.425688
10338376	7.003326	7.046924	7.273669	6.581166	6.941496	7.172206	7.077726	7.288617
10338377	5.992708	6.945212	6.631415	5.616781	6.258282	6.851224	5.940848	5.670251
10338378	7.088553	7.101063	6.319627	6.007368	6.495088	6.403137	6.742114	6.284418
10338379	4.469603	4.828444	5.530695	4.454215	4.753383	4.787091	4.477952	4.627917
10338380	10.38375	10.92711	10.67758	10.62387	10.53445	10.51656	10.41957	10.25104
10338381	4.685037	4.694977	4.819071	4.545593	4.576578	4.717999	4.45292	4.574143
10338382	6.154671	5.988634	5.727421	6.525683	6.216323	6.834847	6.328235	6.356941
10338383	8.957463	9.18645	8.988223	8.86765	9.216817	9.253804	9.367664	9.052464
10338384	5.192089	5.64511	6.578115	5.006762	5.483878	5.221194	6.129396	5.427281
10338385	10.58371	10.53455	10.48497	10.59832	10.68117	10.58875	10.37625	10.35463
10338386	4.366808	4.79155	4.577004	4.365762	4.483447	4.735133	4.632667	4.305963
10338387	9.010267	9.48369	9.505463	8.37633	8.948712	9.093646	9.175076	7.98064
10338388	6.677676	6.579185	6.757039	6.822111	6.696901	6.867143	6.319468	6.616024
10338389	5.6633	6.070667	6.242551	5.620752	6.083968	5.930896	6.012611	5.842179
10338390	6.608127	6.166246	6.248004	6.057096	6.24425	6.436574	6.123209	5.921729
10338391	5.823454	5.94728	5.991053	5.751191	6.023433	5.757143	6.003436	6.051877
10338392	6.971889	7.590899	7.496682	6.90384	7.489473	7.72295	7.629387	7.496319
10338393	9.061149	8.554841	9.150058	9.242162	9.073516	8.624665	8.796047	8.939149
10338394	11.51974	11.57805	11.23894	11.1762	11.18218	11.26407	11.04707	10.90911
10338395	10.0801	9.925215	9.664087	10.06878	9.765799	9.557968	9.505362	9.488083
10338396	9.930459	10.28847	10.10295	9.835411	10.14875	10.25156	10.50946	9.776591
10338397	4.592043	4.803413	4.748214	4.466292	4.836673	4.756837	4.632262	4.780354
10338398	11.40587	11.1506	11.02388	10.98832	10.82813	10.7643	10.70843	10.77257
10338399	10.62464	10.62041	10.46463	10.78522	10.73372	11.21118	10.79245	10.55167
10338400	8.069895	7.737728	8.110968	8.049859	7.552883	8.155403	8.03721	8.009308
10338401	4.520186	4.422809	4.649585	4.645897	4.537101	4.736564	4.593901	4.683255
10338402	5.720833	5.720118	5.545777	5.555342	5.42418	5.372986	5.498651	5.47792
10338403	9.130738	8.676569	8.844719	8.865925	8.718731	8.948837	8.935415	8.771806
10338404	9.692742	9.442025	9.283607	9.035662	9.320558	9.175377	9.48765	9.670157
10338405	4.758005	4.834709	4.763664	4.634665	4.724342	5.188612	4.720296	5.056954
10338406	7.000905	7.435771	6.985629	6.949692	7.372984	7.28312	7.218307	7.020697
10338407	7.879091	8.424413	8.219755	8.03088	9.247019	7.905639	8.936843	8.469969
10338408	8.103525	7.786345	7.628589	7.775438	7.835156	7.279152	7.928738	7.659718
10338409	7.745496	7.806245	7.033411	7.106459	7.181816	7.444976	6.903801	7.161852
10338410	7.702672	7.25604	7.470614	7.6746	7.456926	7.464119	7.389305	7.202126
10338411	12.85223	12.72134	12.79726	12.49438	12.81604	12.90615	12.90647	12.86629
10338412	6.723586	6.975303	6.769545	6.572474	6.974726	6.704707	6.459182	6.221929
10338413	7.266921	7.163318	6.722172	7.23085	7.531034	7.34366	6.800224	6.851675
10338414	8.04115	7.800734	7.628637	8.104364	7.808659	8.346304	7.830391	8.328993
10338415	6.198886	6.218151	6.399395	6.153727	6.420564	6.803236	5.815712	6.261464
10338416	6.763721	6.972259	7.336496	6.647557	6.746967	6.177718	6.846121	7.182832
10338417	9.323361	9.402868	8.982056	8.20167	8.891996	8.932508	8.763653	8.564675
10338418	5.502395	5.18456	5.308574	5.279204	5.052654	5.409679	5.381144	4.957996
10338419	7.705304	8.019952	8.034635	7.520443	7.781376	8.213263	8.017548	7.532086
10338420	7.814343	8.363164	8.248622	7.500169	8.109114	7.671326	7.661714	7.541871
10338421	9.625108	9.499112	9.589085	9.654219	9.568057	9.712983	9.63598	9.771983
10338422	6.618474	6.823497	6.070015	6.138176	6.374957	6.200356	6.293808	6.342589
10338423	8.180423	8.309157	8.556323	7.722984	8.208456	8.843033	7.804009	8.070827
10338424	10.83159	10.51725	10.69337	10.19917	10.51796	10.50204	10.42012	10.52461
10338425	10.88318	11.09941	10.93154	10.25574	10.42278	10.35464	10.72487	10.28903
10338426	5.150598	5.574676	5.367494	4.904691	5.203663	5.537294	5.483047	5.290191
10338427	6.237767	6.239556	5.888403	6.222625	6.318377	6.857133	6.603443	6.277492
10338428	5.201127	5.351758	5.879331	4.887698	4.973037	5.62902	4.969922	5.171468
10338429	8.415009	7.770194	7.542225	8.356125	7.924499	7.905314	8.172772	8.050923
10338430	4.376251	4.340817	4.409707	4.804826	4.550939	4.570385	4.466088	4.400929
10338431	8.251343	9.446399	8.839508	7.558952	8.182631	8.380682	8.128278	8.037091
10338432	6.650371	6.811505	7.045871	6.323514	6.630595	6.836405	6.702777	6.961874
10338433	13.25937	13.20622	13.3377	12.85269	13.08347	13.28876	13.29593	13.20506
10338434	8.520966	8.186898	8.177095	8.676597	8.314851	8.322793	8.041636	7.583156
10338435	4.241837	4.286539	4.296114	4.307601	4.146884	4.241103	4.250655	4.272711
10338436	4.434222	4.307143	4.393724	4.341462	4.403402	4.462507	4.408262	4.489357
10338437	10.89802	10.69681	10.93627	10.34672	10.93135	10.77663	10.78436	10.83276
10338438	5.326333	4.866483	5.016708	5.245193	5.116091	5.206821	4.902473	4.929795
10338439	5.718732	5.698073	5.507041	5.592726	5.607286	5.560026	5.362866	5.517323
10338440	7.086101	6.496992	6.472186	7.375938	6.741056	6.763816	6.821031	7.440738
10338441	6.663156	6.783801	6.997761	6.624344	6.555315	6.739927	6.349617	6.892146
10338442	7.635487	7.964465	7.571428	6.467876	7.555137	7.286711	7.505496	6.979722
10338443	7.159187	7.210031	7.560252	7.256611	7.422235	7.302566	7.498216	6.958038
10338444	4.327112	4.372759	4.466579	4.525389	4.305374	4.20101	4.801985	4.478283
10338445	5.426716	5.205631	5.226566	4.945312	5.443561	5.566329	5.416232	5.375968
10338446	10.19977	10.51952	10.32709	9.880142	10.16946	10.22866	9.940809	9.919788
10338447	7.384728	7.67525	7.057187	7.848382	6.792228	6.820215	7.427105	7.546708
10338448	5.244371	5.124651	5.114528	5.154132	5.329119	5.317346	5.213414	5.384421
10338449	6.592964	6.905152	6.547593	7.041914	7.018381	6.547011	7.121602	6.947387
10338450	5.050205	5.049303	5.093889	4.644727	4.975786	4.90171	4.972309	4.653213
10338451	4.47759	4.590956	4.608049	4.77703	4.525686	4.771683	4.575435	4.462843
10338452	4.409144	4.451421	4.508363	4.431675	4.642935	4.680064	4.558156	4.480429
10338453	7.032983	7.054308	6.563052	6.412057	6.60621	6.24161	6.974007	6.66677
10338454	4.822094	4.841449	4.60518	4.460351	4.488422	4.826717	4.681396	4.442018
10338455	6.231285	6.46325	6.212353	5.6496	6.352962	6.485025	6.226855	5.531274
10338456	6.354637	6.536448	6.783022	7.536308	6.575723	6.759246	7.078348	6.93959
10338457	8.909611	8.91342	9.181302	9.405085	9.370175	9.257773	9.388128	9.115933
10338458	8.290542	8.685309	8.718091	7.957376	8.850786	7.863549	8.427008	8.028504
10338459	4.807026	4.62517	4.576508	4.745365	4.571987	4.825959	5.019509	5.115666
10338460	9.799659	9.813351	9.753208	9.980685	9.991201	10.12492	9.798114	9.638628
10338461	6.983094	7.030886	6.156325	5.699957	6.915427	5.78456	6.1024	6.548675
10338462	6.332322	7.074098	6.683775	5.5985	7.833042	7.447675	7.558186	6.359171
10338463	10.68709	10.52131	10.6672	10.36966	10.44771	10.24137	10.07729	10.56075
10338464	6.917423	6.906407	6.767317	6.723601	6.789583	7.015501	7.01361	6.556945
10338465	5.42711	5.50814	6.288239	5.477772	5.76174	5.749651	5.459845	5.724071
10338466	10.20073	10.58277	10.43565	10.24328	10.53936	10.94836	10.50176	10.63119
10338467	7.666739	7.72049	7.224624	6.72227	6.910748	6.85886	6.675969	6.359107
10338468	8.476252	8.791503	8.57163	8.345963	8.161614	8.732018	8.336983	8.484186
10338469	4.466474	4.477525	4.473372	4.585224	4.517516	4.77261	4.267963	4.247006
10338470	7.653823	8.381148	8.000949	7.951612	8.307095	7.87135	8.070912	7.977278
10338471	12.33745	12.64448	12.70108	11.98735	12.74085	12.59312	12.67314	12.5375
10338472	12.39026	12.355	12.84625	12.86655	12.99669	13.0632	12.9054	13.01887
10338473	6.070807	6.447052	5.583531	5.789419	6.072551	6.739466	6.013098	5.952656
10338474	10.87355	10.84424	10.76764	10.56948	10.65515	10.59738	10.47713	10.93412
10338475	9.31326	9.046235	9.311195	10.02347	9.786133	9.656998	9.484851	9.484502
10338476	7.404779	8.002249	7.599837	7.680763	7.367351	8.254041	7.902082	6.937836
10338477	8.380048	8.058204	7.873766	8.0424	7.631709	7.769106	7.5182	7.480577
10338478	6.453614	6.465982	6.69025	6.603962	6.749554	7.33259	7.13219	6.56029
10338479	4.711627	4.457357	4.513864	4.525723	4.612763	4.820886	4.591163	4.672894
10338480	7.831608	8.364127	7.591789	8.158752	7.920906	8.381457	8.223623	7.37519
10338481	7.312735	7.225536	6.820139	7.246002	6.956226	6.974497	7.267793	7.024817
10338482	10.90263	11.32557	11.17279	10.24597	11.02708	11.03125	11.43761	10.96755
10338483	8.511607	9.001997	8.816878	8.984714	8.830602	8.873408	9.022893	8.675297
10338484	7.77317	8.552167	8.055088	7.606272	7.256785	7.321494	6.868349	7.018452
10338485	5.037955	5.051184	5.025075	5.044603	5.09596	5.205953	5.310636	5.156146
10338486	8.271873	8.639542	8.394981	8.281675	8.39267	7.873966	8.142537	7.616133
10338487	8.68519	9.02952	8.954805	8.683313	9.371265	8.882902	9.135607	8.341532
10338488	10.41533	10.15619	9.75273	10.06248	9.948306	9.381443	9.802445	9.72167
10338489	6.859969	6.552643	6.810825	6.504244	7.322802	7.404564	6.298649	6.494985
10338490	6.626143	6.588685	6.59838	6.956814	6.189904	6.876961	6.699196	6.105423
10338491	8.985156	8.683009	9.033248	9.094676	8.907304	8.996031	8.782186	8.816466
10338492	6.389222	6.976902	7.103559	7.002235	6.43449	6.716727	6.626042	6.408344
10338493	9.06802	9.087903	8.716267	8.857017	8.645817	8.776701	8.649837	8.597992
10338494	7.915874	8.121945	7.763761	7.893137	8.027025	8.084666	8.029843	7.736519
10338495	8.402154	8.691901	8.224612	8.666156	8.502753	8.771461	8.231816	8.462111
10338496	11.26566	11.72003	11.6424	11.40531	11.77255	11.50883	11.53175	11.80366
10338497	5.988644	6.438971	5.160626	7.187924	6.761274	5.997972	5.737131	7.120564
10338498	10.39006	10.61647	10.78178	9.957529	10.4532	10.19632	10.65015	10.23209
10338499	4.80719	5.059895	5.051723	5.08482	5.016429	5.269706	5.185813	5.258373
10338500	7.016704	6.606488	7.344234	6.855401	6.969179	7.70976	6.951813	6.899668
10338501	5.795955	5.822944	6.113831	6.287988	5.856094	6.153384	6.024595	5.785696
10338502	5.059235	5.197169	5.477386	5.116978	5.32307	5.075285	5.167193	5.257723
10338503	4.355625	4.528094	4.547079	4.649148	4.545629	4.399007	4.47641	4.48159
10338504	13.26545	13.14514	13.38348	13.50473	13.44107	13.4502	13.54268	13.69452
10338505	9.023774	9.165064	8.817019	8.475722	8.973372	9.022567	9.181823	8.75477
10338506	6.881647	7.106488	6.791285	6.572026	7.073704	6.609738	6.688118	6.845417
10338507	9.186367	9.171511	9.031994	8.945407	9.002411	8.891566	8.61015	8.95519
10338508	4.931581	4.827965	4.880952	4.8146	4.750323	4.594618	4.558465	4.717903
10338509	9.487725	9.780562	9.521757	9.630633	9.900767	9.418055	9.361294	9.234529
10338510	9.274117	9.051619	9.174372	9.290831	9.256858	9.305593	9.1623	9.281234
10338511	6.975202	7.248943	7.264731	7.225952	7.212206	7.088437	7.328264	7.413199
10338512	7.989068	8.337216	8.471223	7.860584	7.952343	8.169149	8.026258	8.083346
10338513	7.915646	8.033027	7.837126	8.046049	7.796867	7.537108	7.997164	7.880795
10338514	10.90823	11.17931	11.07904	10.4903	11.08942	11.11965	11.17149	10.81128
10338515	10.37264	10.29999	10.27697	10.49669	10.34564	10.06555	10.20957	10.47986
10338516	6.198696	6.489606	6.5984	6.145309	6.761351	6.479266	6.444336	6.561453
10338517	8.267746	8.019223	7.824746	8.225359	7.981137	8.235895	8.453936	8.284514
10338518	7.882687	7.81537	8.03231	7.883043	8.162544	8.902239	8.80168	8.236312
10338519	7.830857	8.05494	8.067573	7.156044	7.916107	7.547897	7.171	7.273737
10338520	8.473541	8.574913	8.506643	9.059573	9.125632	9.088018	9.196195	9.120457
10338521	8.265085	8.429679	7.466064	7.819703	7.805869	7.497906	8.19613	8.060567
10338522	10.64635	11.00792	11.19567	10.96417	11.29207	10.98667	11.325	11.47188
10338523	6.923488	7.525896	7.930126	6.780381	6.868623	7.364315	7.397645	6.843012
10338524	10.46308	10.35651	10.63648	10.34803	10.79838	10.49027	10.33702	10.30557
10338525	9.629008	9.698174	9.653008	9.340257	9.743031	9.160396	8.98219	9.204537
10338526	4.451506	4.524393	4.427351	4.657644	4.501168	4.661739	4.802179	4.555424
10338527	6.690001	6.407464	6.930661	6.292925	6.055573	6.828323	6.593654	6.197124
10338528	9.605601	9.618494	9.425785	9.494649	9.468468	9.470252	9.37483	9.424752
10338529	13.36025	13.47971	13.30169	13.24695	13.35816	13.13467	13.1539	13.1455
10338530	13.09791	13.15543	13.11784	12.6764	13.04745	13.09143	13.15052	12.85274
10338531	9.967804	10.15168	9.725963	9.743024	9.771269	9.871764	9.952846	9.829194
10338532	7.769075	7.317602	7.019979	7.605824	7.212933	7.489872	7.652459	7.112574
10338533	8.924561	8.603477	8.14585	8.250698	8.00329	8.3563	8.897214	8.523403
10338534	7.356675	7.191967	7.169051	6.613886	6.965365	6.988632	7.118352	6.911847
10338535	8.936086	9.481707	9.191723	8.825777	9.385375	9.499803	9.229916	9.503044
10338536	5.33426	5.883895	5.648775	5.499671	5.620097	6.237718	6.062142	5.355681
10338537	7.452925	7.738259	8.226051	6.924552	7.350004	8.284478	7.816843	7.995942
10338538	5.193261	5.180711	5.321928	4.439175	5.286657	5.285215	4.813751	5.286604
10338539	4.982394	5.06646	5.398017	5.619306	5.599976	5.736153	5.651913	5.516171
10338540	11.74843	11.89923	11.98389	11.62235	11.87329	11.89887	12.00779	11.89257
10338541	9.042259	8.948436	8.873219	9.32396	8.735749	9.248876	9.489469	9.051804
10338542	8.524911	8.898883	9.154047	8.967772	8.934741	9.412449	8.93035	8.830905
10338543	5.402991	5.14372	5.188349	5.413348	5.248513	5.191206	5.116353	5.126262
10338544	4.596581	4.649343	4.683717	4.387333	4.548376	4.6586	4.622001	4.57684
10338545	7.094473	6.757756	7.312212	6.661992	6.473334	7.17571	6.715526	6.763892
10338546	4.77127	5.266328	5.337179	5.499421	5.391711	5.954041	5.168189	4.986776
10338547	4.614911	4.692695	4.40311	4.746097	4.524775	4.542121	4.602981	4.988122
10338548	4.46159	4.620471	4.397611	4.487359	4.555908	4.650184	4.620523	4.477933
10338549	4.610114	4.845522	4.501364	4.314513	4.774872	4.648488	4.395472	4.470331
10338550	6.161394	6.818356	6.506989	6.10164	6.822039	6.379105	5.609417	5.736136
10338551	5.727036	5.62774	5.477057	5.900151	5.742207	5.606315	5.63662	5.678885
10338552	9.75753	9.592615	9.641527	9.656799	9.61429	9.071018	9.394376	9.939336
10338553	6.306712	5.762996	5.85711	6.198355	6.365853	5.768427	6.136524	7.039238
10338554	5.387179	6.026632	6.443256	5.534257	5.568886	6.273622	6.267796	6.241337
10338555	5.297501	5.159976	4.880925	4.65014	4.846253	4.605617	4.83907	4.93729
10338556	9.919557	10.18355	9.982537	9.807611	9.836859	9.738199	9.554921	9.489929
10338557	8.533596	8.334739	8.045596	8.112295	8.360506	8.010238	8.372955	8.31706
10338558	10.53934	10.67649	10.80824	11.12554	10.79686	11.08269	10.90693	11.13701
10338559	7.056197	7.481001	7.407413	7.059611	7.045506	7.104531	7.289084	7.14269
10338560	5.028162	5.414413	4.973597	4.923775	5.34406	5.590539	5.275602	5.34095
10338561	9.798773	9.268063	9.392323	9.275952	9.229183	9.148216	9.329456	9.747684
10338562	4.387036	4.538357	4.599616	4.413247	4.53044	4.810112	4.520447	4.37212
